problem,click_depth,filter_depth,iterative_distance,number_filters,query_frequency,relevant_new_info,number_measures,consideration_time,elapsed_time,number_cells,rqp,iterative_precision,click_per_query,view_area_increase,execution_time,number_aggregations,aggregation_depth,iterative_recall,number_queries,expected_knowledge,log-position,last-position,sequence,score
dibstudent06--2016-09-25--21-45.log-27,-0.0278635311,-0.2574998419,0.7812754526,-0.1304853789,-0.3882978406,-0.3989396717,-1.2843878567,0.5163130187,0.4519955519,-0.1742359992,-0.5760047444,-1.1869082721,3.6266707773,-0.1290189203,-0.0712063685,0.7085619708,0.6348952837,-1.1503836119,0.0141979737,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.811981804788578
dibstudent06--2016-09-25--21-45.log-28,-0.2634135673,0.0959301264,-0.2094252255,0.2272718312,-0.391793644,0.3036191056,-1.2843878567,-0.2784035103,0.5336030003,-0.2271356339,-0.533261433,0.9372741394,0.0354013416,-0.1444585767,-0.1594927281,0.7085619708,0.6348952837,-1.0264287217,0.0632992995,0,33,36,dibstudent06--2016-09-25--21-45.log,0.31718125005776
dibstudent06--2016-09-25--21-45.log-29,-0.4989636035,0.0959301264,-0.7047755645,0.2272718312,-0.3878338482,0.3036191056,-1.2843878567,-0.3380445822,0.5462814102,-0.2271356339,-0.4905181216,0.9372741394,0.0354013416,-0.1444585767,-0.1530425831,0.7085619708,0.6348952837,0.956849521,0.1124006253,0,33,36,dibstudent06--2016-09-25--21-45.log,0.318513166053839
dibstudent06--2016-09-25--21-45.log-3,-0.7345136397,-0.3753098313,1.2766257917,-0.488242589,-0.2025641071,-0.7085240835,-0.1105679236,-0.1490152668,-0.8378232633,-0.2122576116,-1.6018442176,-1.1869082721,0.0354013416,-0.1389476401,-0.1530425831,-1.275846248,-0.3492166184,-1.1503836119,-1.1642338455,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.64142296683327
dibstudent06--2016-09-25--21-45.log-30,-0.7345136397,0.4493600946,-0.2094252255,0.5850290413,-0.3833852133,1.082196709,-1.2843878567,-0.1933161844,0.5538874091,-0.2238294067,-0.4477748102,-0.1248170664,-0.6175567376,-0.1444585767,-0.1215981263,0.7085619708,0.6348952837,0.956849521,0.1615019511,0,33,36,dibstudent06--2016-09-25--21-45.log,0.274659245294115
dibstudent06--2016-09-25--21-45.log-31,-0.4989636035,0.0959301264,0.7812754526,0.2272718312,-0.3803775427,0.3433047934,-1.2843878567,-0.3149363065,0.574008234,-0.2271356339,-0.4050314988,-1.1869082721,-0.291077698,-0.1444585767,-0.1344984162,0.7085619708,0.6348952837,-1.1503836119,0.2106032769,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.3764461940367
dibstudent06--2016-09-25--21-45.log-32,-0.7345136397,0.0959301264,-0.7047755645,0.2272718312,-0.3762626821,0.3433047934,-1.2843878567,-0.2199540532,0.5835170414,-0.2271356339,-0.3622881875,0.9372741394,-0.291077698,-0.1444585767,-0.1530425831,0.7085619708,0.6348952837,0.956849521,0.2597046027,0,33,36,dibstudent06--2016-09-25--21-45.log,0.267229757267963
dibstudent06--2016-09-25--21-45.log-33,-0.7345136397,0.0959301264,0.2859251136,0.2272718312,-0.3731475446,0.0114907113,-1.2843878567,-0.2927783059,0.6013476911,-0.2271356339,-0.3195448761,-1.1869082721,-0.291077698,-0.1444585767,-0.1280482712,0.7085619708,0.6348952837,-1.1503836119,0.3088059285,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.400577688920607
dibstudent06--2016-09-25--21-45.log-34,-0.7345136397,0.0959301264,0.2859251136,0.2272718312,-0.3693832478,0.0081570749,-1.2843878567,-0.233861253,0.6128797047,-0.2271356339,-0.2768015647,-1.1869082721,-0.291077698,-0.1444585767,-0.1220012603,0.7085619708,0.6348952837,-1.1503836119,0.3579072543,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.389283664244775
dibstudent06--2016-09-25--21-45.log-35,-0.7345136397,0.0959301264,0.2859251136,0.2272718312,-0.3662683666,-0.151229914,-1.2843878567,-0.2508304503,0.629524698,-0.2271356339,-0.2340582533,-1.1869082721,-0.291077698,-0.1444585767,-0.1215981263,0.7085619708,0.6348952837,-1.1503836119,0.4070085801,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.395194533788498
dibstudent06--2016-09-25--21-45.log-36,0.6787865775,0.0959301264,0.2859251136,0.2272718312,-0.3636988754,0.0228868506,-1.2843878567,-0.3264904444,0.6502998587,-0.2271356339,-0.1913149419,-1.1869082721,-0.291077698,-0.1444585767,1.6042187922,0.7085619708,0.6348952837,-1.1503836119,0.4561099059,0,33,36,dibstudent06--2016-09-25--21-45.log,0.361926966487568
dibstudent06--2016-09-25--21-45.log-37,0.4432365413,0.0959301264,-0.7047755645,0.2272718312,-0.3597636318,0.0228868506,-1.2843878567,-0.3969465513,0.6588062236,-0.2271356339,-0.1485716305,0.9372741394,-0.291077698,-0.1444585767,-0.1530425831,0.7085619708,0.6348952837,0.956849521,0.5052112317,0,33,36,dibstudent06--2016-09-25--21-45.log,0.840643619374641
dibstudent06--2016-09-25--21-45.log-38,0.2076865051,0.0959301264,-0.7047755645,0.2272718312,-0.3551370521,0.0228868506,-1.2843878567,-0.3813952248,0.6611984752,-0.2271356339,-0.1058283192,0.9372741394,-0.291077698,-0.1444585767,-0.1534457171,0.7085619708,0.6348952837,0.956849521,0.5543125575,0,33,36,dibstudent06--2016-09-25--21-45.log,0.732607947161355
dibstudent06--2016-09-25--21-45.log-39,-0.0278635311,0.0959301264,-0.7047755645,0.2272718312,-0.3506879289,0.0228868506,-1.2843878567,-0.3941258937,0.6649203371,-0.2271356339,-0.0630850078,0.9372741394,-0.291077698,-0.1444585767,-0.1594927281,0.7085619708,0.6348952837,0.956849521,0.6034138833,0,33,36,dibstudent06--2016-09-25--21-45.log,0.62202376587083
dibstudent06--2016-09-25--21-45.log-4,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.2064143047,-1.1041023034,-0.1105679236,-0.2703940492,-0.8138575615,-0.2122576116,-1.5591009062,-1.1869082721,-0.6175567376,-0.1389493136,-0.1340952822,-1.275846248,-0.3492166184,-1.1503836119,-1.1151325197,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.40794676432115
dibstudent06--2016-09-25--21-45.log-40,-0.2634135673,0.0959301264,-0.7047755645,0.2272718312,-0.3461235764,0.0228868506,-1.2843878567,-0.3698561707,0.6675586189,-0.2271356339,-0.0203416964,0.9372741394,-0.291077698,-0.1444585767,-0.1530425831,0.7085619708,0.6348952837,0.956849521,0.6525152091,0,33,36,dibstudent06--2016-09-25--21-45.log,0.514927799545246
dibstudent06--2016-09-25--21-45.log-41,-0.4989636035,0.0959301264,-0.7047755645,0.2272718312,-0.3418412018,0.0228868506,-1.2843878567,-0.3578344372,0.6722816145,-0.2271356339,0.022401615,0.9372741394,-0.291077698,-0.1444585767,-0.1594927281,0.7085619708,0.6348952837,0.956849521,0.7016165349,0,33,36,dibstudent06--2016-09-25--21-45.log,0.406424087018486
dibstudent06--2016-09-25--21-45.log-42,-0.7345136397,-0.2574998419,-0.2094252255,-0.1304853789,-0.3377276675,-0.3989396717,-1.2843878567,0.4265195687,0.6781091288,-0.1742359992,0.0651449264,-1.0619563656,-0.6175567376,-0.1444585767,-0.1405454272,0.7085619708,0.6348952837,0.956849521,0.7507178607,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.407485700986524
dibstudent06--2016-09-25--21-45.log-43,-0.4989636035,-0.2574998419,0.2859251136,-0.1304853789,-0.3423043259,-1.0591239182,-0.1105679236,0.4470334427,0.752314731,-0.1742359992,0.1078882378,-1.1869082721,-0.291077698,-0.1290320486,-0.0397619117,0.7085619708,0.6348952837,-1.1503836119,0.7998191865,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.212919313898216
dibstudent06--2016-09-25--21-45.log-44,-0.7345136397,-0.2574998419,-0.2094252255,-0.1304853789,-0.3466546418,-1.0744519995,-0.1105679236,-0.1341577919,0.8279310811,-0.2023389301,0.1506315492,-1.1869082721,-0.291077698,-0.1444585767,-0.1534457171,-0.2836421386,0.1428393326,-1.1503836119,0.8489205123,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.56169515812192
dibstudent06--2016-09-25--21-45.log-45,-0.2634135673,0.8027900629,3.7533774869,3.089329512,-0.3451018655,-0.90942997,-0.1105679236,0.1837770876,0.8531230082,-0.0618242753,0.1933748605,-0.8328778702,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,0.1428393326,0.956849521,0.8980218381,1,33,36,dibstudent06--2016-09-25--21-45.log,0.922328693541812
dibstudent06--2016-09-25--21-45.log-46,-0.4989636035,0.8027900629,-0.7047755645,3.089329512,-0.3466441249,-0.90942997,-0.1105679236,-0.1886100604,0.9059004226,-0.0618242753,0.2361181719,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,-0.2836421386,0.1428393326,0.956849521,0.9471231639,1,33,36,dibstudent06--2016-09-25--21-45.log,2.03466498811872
dibstudent06--2016-09-25--21-45.log-47,-0.7345136397,0.8027900629,-0.7047755645,3.089329512,-0.3446459822,-0.90942997,-0.1105679236,-0.1558481969,0.9263889842,-0.0618242753,0.2788614833,0.9372741394,-0.6175567376,-0.1444585767,-0.1469955721,-0.2836421386,0.1428393326,0.956849521,0.9962244897,1,33,36,dibstudent06--2016-09-25--21-45.log,1.92834670427048
dibstudent06--2016-09-25--21-45.log-48,-0.4989636035,-0.1396898524,3.2580271479,0.2272718312,-0.3429999788,-0.9478949966,-0.1105679236,-0.2041613869,0.9497199804,-0.1742359992,0.3216047947,0.9372741394,-0.291077698,-0.1444585767,-0.1469955721,-0.2836421386,0.1428393326,-0.4479725676,1.0453258155,1,33,36,dibstudent06--2016-09-25--21-45.log,-0.472685870333891
dibstudent06--2016-09-25--21-45.log-49,-0.7345136397,-0.1396898524,-0.2094252255,0.2272718312,-0.3409722283,-0.4179430212,1.0632520095,1.1983842454,0.9691459007,-0.1180301373,0.3643481061,-0.1248170664,-0.6175567376,-0.1444585767,-0.0587092126,-0.2836421386,0.1428393326,0.956849521,1.0944271413,1,33,36,dibstudent06--2016-09-25--21-45.log,0.365101452644932
dibstudent06--2016-09-25--21-45.log-5,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.1811823213,-1.0689808096,-0.1105679236,-0.0778351408,-0.8004240481,-0.2122576116,-1.5163575949,-1.1869082721,-0.6175567376,-0.138950986,-0.1344984162,-1.275846248,-0.3492166184,-1.1503836119,-1.0660311939,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.38252021373282
dibstudent06--2016-09-25--21-45.log-50,-0.7345136397,-0.021879863,3.7533774869,-0.1304853789,-0.3513535214,1.4957421218,-1.2843878567,0.0190174952,1.1100531825,-0.2221762932,0.4070914175,-1.1869082721,-0.6175567376,-0.1421902533,-0.1215981263,-0.2836421386,0.6348952837,-1.1503836119,1.1435284671,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.23409319121641
dibstudent06--2016-09-25--21-45.log-51,-0.4989636035,-0.3753098313,2.2673264698,-0.488242589,-0.3512231221,1.8965399957,-0.1105679236,-0.2310405954,1.1486380541,-0.2254825203,0.4498347289,-1.1869082721,-0.291077698,-0.1430976848,-0.1215981263,-1.275846248,-0.8412725695,-1.1503836119,1.1926297929,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.31212940197121
dibstudent06--2016-09-25--21-45.log-52,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,-0.3490688768,2.3745524935,1.0632520095,-0.0241068914,1.1654872001,-0.2221762932,0.4925780402,0.0876011748,-0.6175567376,-0.1435513608,-0.1340952822,-1.275846248,-0.8412725695,0.956849521,1.2417311187,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.280537367703824
dibstudent06--2016-09-25--21-45.log-53,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,-0.3486302893,-1.0730179478,-0.1105679236,-0.2548427227,1.2002690723,-0.2221762932,0.5353213516,-1.1869082721,-0.6175567376,-0.1421908204,-0.1405454272,-1.275846248,-0.8412725695,-1.1503836119,1.2908324445,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.29099587312192
dibstudent06--2016-09-25--21-45.log-54,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,-0.346355581,-1.1022196524,-0.1105679236,-0.3653763026,1.2150531346,-0.2271356339,0.578064663,-1.1869082721,-0.6175567376,-0.1435515195,-0.1340952822,-1.275846248,-1.3333285205,-1.1503836119,1.3399337703,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.40057483640033
dibstudent06--2016-09-25--21-45.log-55,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.3432066538,-1.0921934177,-0.1105679236,-0.3184658996,1.2202263132,-0.2155638388,0.6208079744,-1.1869082721,-0.6175567376,-0.1403777375,-0.1405454272,-1.275846248,-0.3492166184,-1.1503836119,1.3890350961,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.08149671061746
dibstudent06--2016-09-25--21-45.log-56,-0.7345136397,-0.3753098313,1.2766257917,-0.488242589,-0.3404661077,-1.1023405254,-0.1105679236,0.04778217,1.2295100291,-0.2221762932,0.6635512858,-1.1869082721,-0.6175567376,-0.1421917271,-0.1280482712,-1.275846248,-1.3333285205,-1.1503836119,1.4381364219,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.45427778136697
dibstudent06--2016-09-25--21-45.log-57,-0.4989636035,-0.3753098313,1.2766257917,-0.488242589,-0.340767693,-1.0861224242,-0.1105679236,-0.1122411309,1.2705892286,-0.2122576116,0.7062945972,-1.1869082721,-0.291077698,-0.139472878,-0.1220012603,-1.275846248,-0.3492166184,-1.1503836119,1.4872377477,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.16728097844188
dibstudent06--2016-09-25--21-45.log-58,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,-0.3398053985,-1.0903149709,-0.1105679236,-0.4019090988,1.2980922697,-0.1940733622,0.7490379086,-1.1869082721,-0.6175567376,-0.1344926567,-0.0272647558,-0.2836421386,0.1428393326,-1.1503836119,1.5363390735,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.677661492143721
dibstudent06--2016-09-25--21-45.log-59,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,-0.3364847164,-1.104097598,-0.1105679236,-0.2694437742,1.3000343382,-0.2271356339,0.7917812199,-1.1869082721,-0.6175567376,-0.1435526293,-0.1594927281,-1.275846248,-1.3333285205,-1.1503836119,1.5854403993,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.36149381725028
dibstudent06--2016-09-25--21-45.log-6,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.2015090436,-1.0518673667,-0.1105679236,2.0857299658,-0.7702630952,-0.2122576116,-1.4736142835,-1.1869082721,-0.6175567376,-0.1389526575,-0.1280482712,-1.275846248,-0.3492166184,-1.1503836119,-1.0169298681,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.19254360568914
dibstudent06--2016-09-25--21-45.log-60,-0.7345136397,-0.3753098313,1.2766257917,-0.488242589,-0.3342732045,-1.1041023034,-0.1105679236,-0.3559489708,1.3135712366,-0.2287887475,0.8345245313,-1.1869082721,-0.6175567376,-0.1440056143,-0.1280482712,-1.275846248,-0.3492166184,-1.1503836119,1.6345417251,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.24650687309679
dibstudent06--2016-09-25--21-45.log-61,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,-0.3313645632,-1.0965654434,-1.2843878567,0.025865509,1.3195217661,-0.2271356339,0.8772678427,-1.1869082721,-0.6175567376,-0.1444585767,-0.1530425831,-0.2836421386,0.1428393326,-1.1503836119,1.6836430509,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.09966676697528
dibstudent06--2016-09-25--21-45.log-62,-0.7345136397,-0.3753098313,1.7719761307,-0.488242589,-0.3316314905,1.6052040274,-1.2843878567,-0.0570950108,1.3586183283,-0.2072982709,0.9200111541,-1.1869082721,-0.291077698,-0.1444585767,-0.1469955721,-0.2836421386,-0.3492166184,-1.1503836119,1.7327443767,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.26148323963077
dibstudent06--2016-09-25--21-45.log-63,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.3312309053,1.9435919984,-1.2843878567,-0.1261634145,1.3905996433,-0.2039920437,0.9627544655,-1.1869082721,-0.291077698,-0.1372140717,-0.1215981263,-0.2836421386,-0.3492166184,-1.1503836119,1.7818457025,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.940601258844761
dibstudent06--2016-09-25--21-45.log-64,-0.2634135673,-0.3753098313,0.2859251136,-0.488242589,-0.3302806552,1.6052040274,-1.2843878567,-0.3649087069,1.416486475,-0.2072982709,1.0054977769,-1.1869082721,-0.291077698,-0.1444585767,-0.1530425831,-0.2836421386,-0.3492166184,-1.1503836119,1.8309470283,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.74537306536464
dibstudent06--2016-09-25--21-45.log-65,-0.4989636035,-0.3753098313,-0.2094252255,-0.488242589,-0.3274732299,1.3137496139,-1.2843878567,0.0131348402,1.422048329,-0.1791953399,1.0482410882,-1.1869082721,-0.291077698,-0.1304331992,-0.0333117667,0.7085619708,0.1428393326,-1.1503836119,1.8800483541,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.454070283316412
dibstudent06--2016-09-25--21-45.log-66,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,-0.3276893011,1.9435919984,-1.2843878567,-0.3154039022,1.4600194337,-0.2039920437,1.0909843996,-1.1869082721,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,-0.3492166184,-1.1503836119,1.9291496799,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.806011906492403
dibstudent06--2016-09-25--21-45.log-67,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.3253168228,0.7388235542,-1.2843878567,-0.2043876429,1.4696708863,-0.1081114557,1.133727711,-1.1869082721,-0.6175567376,-0.1110403129,-0.0966038144,-0.2836421386,-0.3492166184,-1.1503836119,1.9782510057,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.00984657196012
dibstudent06--2016-09-25--21-45.log-68,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,-0.3238427848,-1.1041023034,-0.1105679236,-0.2376321858,1.4888311463,-0.2205231796,1.1764710224,-1.1869082721,-0.6175567376,-0.1417493924,-0.1344984162,-1.275846248,-0.8412725695,-1.1503836119,2.0273523315,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.19642094001601
dibstudent06--2016-09-25--21-45.log-69,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.3221282118,-0.9630948929,-0.1105679236,-0.2477684529,1.5051280329,-0.2205231796,1.2192143338,-1.1869082721,-0.6175567376,-0.1417497969,-0.1280482712,-1.275846248,-0.8412725695,-1.1503836119,2.0764536573,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.08173098298392
dibstudent06--2016-09-25--21-45.log-7,-0.7345136397,-0.3753098313,2.7626768088,-0.488242589,-0.3805718144,-0.026463351,-1.2843878567,2.0838444994,-0.5524713606,-0.2238294067,-1.4308709721,-1.1869082721,-0.291077698,-0.1444585767,-0.1530425831,-0.2836421386,-0.8412725695,-1.1503836119,-0.9678285423,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.84752230619471
dibstudent06--2016-09-25--21-45.log-70,-0.7345136397,-0.3753098313,1.7719761307,-0.488242589,-0.3203552611,-1.0992401606,-0.1105679236,-0.0629776659,1.5205454923,-0.2122576116,1.2619576452,-1.1869082721,-0.6175567376,-0.1394938393,-0.1280482712,-1.275846248,-0.3492166184,-1.1503836119,2.1255549831,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.26369742499439
dibstudent06--2016-09-25--21-45.log-71,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.3200757644,-1.0865348193,-0.1105679236,0.4368971756,1.5519745479,-0.2122576116,1.3047009566,-1.1869082721,-0.6175567376,-0.1394951976,-0.1344984162,-1.275846248,-0.3492166184,-1.1503836119,2.1746563089,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.916314850440821
dibstudent06--2016-09-25--21-45.log-72,-0.7345136397,-0.3753098313,3.7533774869,-0.488242589,-0.3236460201,-1.0965654434,-1.2843878567,-0.2277221746,1.6267114708,-0.2271356339,1.3474442679,-1.1869082721,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,0.1428393326,-1.1503836119,2.2237576347,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.64658212011318
dibstudent06--2016-09-25--21-45.log-73,-0.7345136397,-0.3753098313,1.2766257917,-0.488242589,-0.3221050308,-0.0211793374,-1.2843878567,0.2252422638,1.6439296622,-0.2039920437,1.3901875793,-1.1869082721,-0.291077698,-0.1372419878,-0.1091009703,-0.2836421386,-0.8412725695,-1.1503836119,2.2728589605,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.28620027863465
dibstudent06--2016-09-25--21-45.log-74,-0.7345136397,-0.3753098313,1.2766257917,-0.488242589,-0.3239639069,-0.2148403168,-1.2843878567,3.4042290497,1.7004681986,-0.0849678655,1.4329308907,-1.1869082721,-0.6175567376,-0.1048539827,-0.1026508254,-0.2836421386,0.1428393326,-1.1503836119,2.3219602863,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.826826475897297
dibstudent06--2016-09-25--21-45.log-75,-0.4989636035,-0.3753098313,0.2859251136,-0.488242589,-0.3463135466,-1.1041023034,-0.1105679236,-0.3745622947,2.0328982512,-0.103152115,1.4756742021,-1.1869082721,-0.291077698,-0.1098706234,-0.0776565135,-0.2836421386,0.1428393326,-1.1503836119,2.3710616121,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.620609155399484
dibstudent06--2016-09-25--21-45.log-76,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,-0.3439741786,-1.1041023034,-0.1105679236,0.0765317611,2.0372129413,-0.2122576116,1.5184175135,-1.1869082721,-0.6175567376,-0.1395187859,-0.1594927281,-1.275846248,-0.3492166184,-1.1503836119,2.4201629379,0,33,36,dibstudent06--2016-09-25--21-45.log,-0.815347580729686
dibstudent06--2016-09-25--21-45.log-77,-0.7345136397,-0.3753098313,2.2673264698,-0.488242589,-0.3443119382,-1.0034863599,-0.1105679236,0.2914749261,2.0807472086,-0.2271356339,1.5611608249,-1.1869082721,-0.6175567376,-0.1435604774,-0.1340952822,-1.275846248,-1.3333285205,-1.1503836119,2.4692642637,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.48747946684684
dibstudent06--2016-09-25--21-45.log-78,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.3458617688,-1.0034863599,-0.1105679236,0.3112798648,2.1428672292,-0.2271356339,1.6039041363,-1.1869082721,-0.6175567376,-0.1444585767,-0.1534457171,-1.275846248,-1.3333285205,-1.1503836119,2.5183655895,0,33,36,dibstudent06--2016-09-25--21-45.log,-1.08227690684264
